분야,사업내용,사업기간,직접수행,지자체보조,민간보조,출연,위탁,융자,지방비매칭,시행주체,지방비매칭여부,사업비,단위사업명,경비내역1,경비내역1사업비,경비내역2,경비내역2사업비,경비내역3,경비내역3사업비,경비내역4,경비내역4사업비,경비내역5,경비내역5사업비,경비내역6,경비내역6사업비,경비내역7,경비내역7사업비,경비내역8,경비내역8사업비,출처파일,매칭패턴,주요부처,사업비규모,사업유형,지역관련성,민간참여도,성과계획서매칭,해당_성과계획서_파일,PDF_매칭여부,PDF_사업명,PDF_예산_억원,PDF_예산_백만원,예산_검증상태,예산_오차율,PDF_출처페이지,예산_숫자,경북관련도점수,경북관련성_최종
,방송통신재난관리를 통해 통신 서비스 및 국민의 안전성 제고,계속사업,Y,N,N,Y,N,N,N,"국가, 한국지능정보사회진흥원 등",,"14,861,000천원",방송통신재난관리(정보화),방송통신재난관리(정보화),"4,123,000천원",000 보화(정보화) -,101천원,관(부문),202천원,방송통신행정정,"14,861,000천원",6 예산안,202천원,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 2권.txt,직접수행,국가기관,대규모(1000억원 이상),운영/관리,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,14861000,39.6,B급_간접관련
,행정정보시스템의 유지 및 개선,계속사업,Y,N,N,N,N,N,N,국가,,"16,008,000천원",행정사무정보화(정보화),행정사무정보화(정보화),"9,676,000천원",전파업무정보화(정보화),"1,729,000천원",전파관리행정정보화(정보화),"1,064,000천원",과학기술정보통신부 정보보호(정보화),"2,392,000천원",정보사업비,"3,528,000천원",,,,,,,2. 2026년도 세입세출예산안사업별 설명서 2권.txt,직접수행,국가기관,대규모(1000억원 이상),운영/관리,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,16008000,39.6,B급_간접관련
,우편정보시스템 유지보수 및 성능개선,계속사업,Y,N,N,N,N,N,N,국가,,"28,274,000천원",우편업무정보화(정보화),우편업무정보화(정보화),"35,381,000천원",우정사무정보화,"28,274,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 2권.txt,직접수행,국가기관,대규모(1000억원 이상),운영/관리,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,28274000,39.6,B급_간접관련
,국방통합데이터센터 운영,계속사업,Y,N,N,N,N,N,N,국가,,"38,324,000천원",기본경비,기본경비,"246,000천원",국방통합데이터센터 사업 및 지원비,"78,329,000천원",육군종합보급창,"5,044,000천원",000 운영 -,394천원,관(부문),202천원,6 예산안,202천원,,,,,2. 2026년도 세입세출예산안사업별 설명서 2권.txt,직접수행,국가기관,대규모(1000억원 이상),운영/관리,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,38324000,39.6,B급_간접관련
,"K-디지털 정부 해외 진출 기반 조성, 디지털 정부 분야 국제협력 강화 등",계속사업,Y,N,N,Y,N,N,N,"국가, 한국지능정보사회진흥원",,"39,095,000천원",전자정부글로벌아카데미운영(정보화),전자정부글로벌아카데미운영(정보화),"328,000천원",전자정부대외협력활동강화(정보화),"702,000천원",정보자원관리기,"39,095,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"직접수행, 출연",국가기관,대규모(1000억원 이상),운영/관리,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,39095000,39.6,B급_간접관련
,검역검사 업무 정보화,계속사업,Y,N,N,N,N,N,N,국가,,"26,834,000천원",검역본부정보화(정보화),검역본부정보화(정보화),"14,843,000천원",식물검역검사및,"26,834,000천원",103),2천원,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,직접수행,국가기관,대규모(1000억원 이상),기타,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,26834000,39.6,B급_간접관련
,어업지도관리시스템 운영 및 개선,계속사업,Y,N,Y,N,N,N,N,국가,,"14,613,000천원",어업지도정보화(정보화),어업지도정보화(정보화),"260,000천원",수협경제사업활,"8,275,000천원",3400 어업인소득안정지원,"14,613,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,민간보조,국가기관,대규모(1000억원 이상),운영/관리,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,14613000,39.6,B급_간접관련
,보건 분야 전산운영 경비,계속사업,Y,N,Y,N,N,N,N,"국가, 민간",,"27,413,000천원",질병관리청 정보화 기반운영(정보화),질병관리청 정보화 기반운영(정보화),"9,472,000천원",국립보건연구원 정보화 운영 및 유지관리(정보화),"591,000천원",질병관리청 공무,"27,413,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,직접수행,국가기관,대규모(1000억원 이상),운영/관리,전국단위,관민협력(2자),부분매칭,,No,,0.0,0,,0.0,0,27413000,39.6,B급_간접관련
,"기상자료교환 및 기상정보통신시스템, 기상용 슈퍼컴퓨터 시스템 운영",계속사업,Y,N,N,N,N,N,N,국가,,"15,375,000천원",기상정보통신시스템 운영(정보화),기상정보통신시스템 운영(정보화),"16,573,000천원",기후변화 과학정,"9,212,000천원",기상용슈퍼컴운영(정보화),"20,421,000천원",해양기상정보 전달 체계 운영(정보화),"946,000천원",,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 5권.txt,직접수행,국가기관,대규모(1000억원 이상),운영/관리,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,15375000,39.6,B급_간접관련
,항만건설공사 관련 정보시스템 운영,계속사업,Y,N,N,N,N,N,N,국가,,"5,233,000천원",항만지하시설물정보구축(정보화),항만지하시설물정보구축(정보화),"346,000천원",항만건설사업정보시스템(정보화),"1,076,000천원",해양수산행정정,"5,233,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,직접수행,국가기관,대규모(1000억원 이상),인프라/건설,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,5233000,35.2,B급_간접관련
,해양수산부 공통행정정보시스템 등 구축,계속사업,Y,N,N,N,N,N,N,국가,,"3,599,000천원",해양수산 행정정보 시스템구축(정보화),해양수산 행정정보 시스템구축(정보화),"1,603,000천원",사이버안전센타구축 및 운영(정보화),"3,630,000천원",항만물류정보화(,"3,599,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,직접수행,국가기관,대규모(1000억원 이상),인프라/건설,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,3599000,35.2,B급_간접관련
,선박통합정보 DB화 등 해양안전종합정보 시스템 구축,계속사업,Y,N,N,N,N,N,N,국가,,"2,138,000천원",항행안전정보(정보화),항행안전정보(정보화),"889,000천원",지능형해양수산재난정보체계운영(정보화),"1,538,000천원",스마트 해양안전 교통정보(정보화),"21,969,000천원",해양심판정보(정,"533,000천원",,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,직접수행,국가기관,대규모(1000억원 이상),인프라/건설,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,2138000,35.2,B급_간접관련
,교통안전정보관리시스템 구축 및 운영,계속사업,Y,N,N,N,N,N,N,국가,,"6,849,000천원",항공정보시스템운영(정보화),항공정보시스템운영(정보화),"2,148,000천원",교통정보화(정보,"1,558,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 5권.txt,직접수행,국가기관,대규모(1000억원 이상),인프라/건설,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,6849000,35.2,B급_간접관련
,교통안전정보관리시스템 구축 및 운영,계속사업,Y,N,N,Y,N,N,N,국가,,"7,184,000천원",교통정보시스템구축및운영(정보화),교통정보시스템구축및운영(정보화),"988,000천원",운전자격확인시스템 구축 및 운영(정보화),"570,000천원",건설사업정보화(,"6,849,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 5권.txt,"직접수행, 출연",국가기관,대규모(1000억원 이상),인프라/건설,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,7184000,35.2,B급_간접관련
,"공적공간 DB구축, 행정주제도 작성",계속사업,Y,N,N,N,N,N,N,국가,,"6,016,000천원",건축정보시스템구축및운영(정보화),건축정보시스템구축및운영(정보화),"7,184,000천원",건설산업종합정,"4,823,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 5권.txt,직접수행,국가기관,대규모(1000억원 이상),인프라/건설,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,6016000,35.2,B급_간접관련
,국가물류통합정보시스템 운영 및 유지보수,계속사업,Y,N,N,N,N,N,N,국가,,"5,579,000천원",국가물류정보체계구축및운영(정보화),국가물류정보체계구축및운영(정보화),"3,028,000천원",국토이용정보화(,"4,680,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 5권.txt,직접수행,국가기관,대규모(1000억원 이상),인프라/건설,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,5579000,35.2,B급_간접관련
,"국도의 노폭협소, 급커브 등 구조적 위험구간에 대하여 단계적 개 량",계속사업,Y,N,N,N,N,N,N,국가,,"5,200,000천원",위험도로개선,위험도로개선,"101,973,000천원",디지털도로대장,"5,200,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 5권.txt,직접수행,국가기관,대규모(1000억원 이상),인프라/건설,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,5200000,35.2,B급_간접관련
,수산자원 확보 기술개발,계속사업,Y,N,N,N,N,N,N,국가,,"4,556,000천원",국립수산과학원,수산시험연구(R&D),"47,364,000천원",생태계기반수산정책지원기술개발(R&D),"2,700,000천원",연어류 예방양식연구(R&D),"2,178,000천원",기후위기 대응 자연산 참다랑어 양식전환 기술개발(R&D),"3,007,000천원",스마트수산업 응용기술 국산화 및 실증연구(R&D),"5,017,000천원",국립수산과학원,"3,205,000천원",,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,직접수행,국가기관,대규모(1000억원 이상),R&D/연구개발,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,4556000,33.0,B급_간접관련
